Sample_ID,treatment,'CH5O+','C4H6H+','C3H5O+','C5H7+','C5H9+','C5H11+','C6H9+','C6H11+','C6H13+','C5H11O+','C7H9+','C7H11+','C7H13+','C6H11O+','C6H13O+','C6H15O+','C7H7O+','C8H13+','C8H15+','C7H14OH+','C8H8N+','C8H17O+','C10H15+','C10H17+','C8H15O2+','C9H19O+','C8H17O2+','C11H17+','C9H11O2+','C11H19+','C8H10NO2+','C10H21O+','C10H13O2+','C12H21O2+','C15H25+','C16H27+'
A_C_7,Control,8.7696486,14796.579,988.04395,119.76502,250.46576,60.668045,288.78452,203.69841,29.16918,147.5372,158.46359,219.83394,74.845375,117.06757,70.849022,5.6893773,224.61775,220.66109,41.032658,32.837929,931.43762,29.387074,44.731434,46.952839,54.759506,7.5972595,10.140103,38.767273,22.494373,20.858997,25.009754,4.663775,9.5195866,4.1802206,139.1814,3.2440267
A_C_7,Control,28.038465,15047.261,955.74762,134.43755,234.06073,82.233131,283.07089,184.07677,24.940073,129.52499,134.58026,210.53481,70.056732,120.18174,69.921906,6.3425102,242.71956,243.07684,36.859917,28.366322,781.78369,15.116857,51.706791,59.96616,66.116516,11.925025,26.212513,37.012085,32.337879,18.727903,35.54435,12.807785,16.996401,7.5077724,119.44726,7.1802506
A_C_7,Control,11.874565,14556.125,1023.248,112.93651,250.7691,72.889915,288.05157,205.8913,26.799589,146.89149,150.84302,202.36201,62.716606,125.54379,60.716412,2.8080368,233.23613,193.83095,65.941902,33.003311,732.26495,17.863113,53.774475,57.315125,55.103291,10.644995,13.636906,39.158104,21.5762,27.765598,25.494453,10.168262,7.1599097,10.922767,118.95349,6.2550077
A_C_7,Control,17.192051,14145.71,1039.848,137.80121,244.9731,57.400394,228.85452,217.65788,27.907866,130.97308,174.59077,242.54045,86.947411,127.88151,57.760769,1.1872904,230.24869,203.12674,37.193058,28.105345,758.0722,26.641638,38.840477,33.073982,71.677673,20.120211,13.300202,40.353615,25.10248,14.424604,26.919464,19.288322,7.4800687,15.532359,150.31264,7.5113859
A_C_7,Control,17.993801,14327.339,1012.0324,147.25078,278.66205,68.177856,261.42584,207.16039,19.976952,132.72723,149.92245,196.43146,81.013168,146.68648,59.302856,3.4979436,233.91957,225.97256,59.530529,39.633846,717.61969,20.467024,48.025787,47.191532,57.424873,2.7026057,17.603819,61.926559,17.498657,22.780333,20.02375,20.962608,15.686281,8.7829113,127.19629,4.224956
A_C_7,Control,19.866236,14206.485,1049.113,129.60432,225.56364,81.081429,221.92986,204.79608,32.907642,145.75694,142.94629,219.18205,57.11076,120.1502,71.298401,7.4704914,210.04886,253.13408,43.007072,38.704445,744.74518,29.020504,42.367477,51.903214,55.237965,15.304709,13.807527,42.1889,26.836418,15.524884,32.054607,10.817345,17.88106,9.7379274,108.24138,9.8289156
A_C_7,Control,18.98081,14041.376,978.00653,131.01137,238.80544,74.676361,277.33725,208.28886,31.768904,128.62096,165.71291,236.96933,64.565063,124.55982,73.289421,4.8927112,195.18617,207.16273,47.55769,19.146189,754.96637,18.166922,29.578611,50.294872,61.928955,19.569561,19.721951,38.925289,26.591547,14.479051,29.071335,23.314638,15.565612,10.966628,100.16336,6.6944065
A_C_7,Control,15.881841,14126.784,1041.4574,128.71552,253.95085,57.448891,273.00327,190.41161,18.896393,187.04521,155.84966,182.73482,62.588177,114.12765,74.754631,3.8441563,230.53734,206.76945,44.020828,21.512772,765.62183,31.540569,54.075687,62.789051,41.752758,13.681932,13.644749,39.509682,27.149439,20.160559,32.353195,20.815182,19.93504,5.4014821,132.77026,6.2867994
A_C_7,Control,11.985503,14284.826,1108.733,114.37687,199.65852,68.304558,264.267,219.55383,36.161312,130.37354,168.1403,199.57364,69.904655,121.71003,69.31813,3.6538982,208.28374,197.45477,41.001785,28.432852,807.03369,19.069616,44.055279,44.583305,64.094643,6.1714749,10.067447,33.045643,26.577597,22.34157,33.533428,38.434124,7.5792384,8.5765772,103.508,9.7985687
A_C_7,Control,13.170278,14339.035,944.06683,119.71155,226.03587,58.143738,230.68456,174.9294,21.817921,143.52008,136.83209,212.45192,68.149384,159.0638,69.571716,5.7755876,237.9944,216.61473,48.658298,28.23419,804.43219,18.600027,31.28322,54.080479,57.788628,8.0190372,18.37084,43.178192,19.17841,11.244559,38.349243,18.8869,10.991084,7.0485911,157.87311,6.331552
A_C_7,Control,20.711781,14601.322,982.42993,125.01883,235.64009,66.050194,270.75616,180.35573,23.646696,151.44267,148.18401,205.45226,75.146088,137.96567,81.900185,2.7607455,225.14955,224.08527,39.530426,24.182383,764.35767,19.118029,45.356781,51.087494,57.43742,7.0570016,11.30905,33.344063,24.027925,13.508844,33.429325,17.37929,10.308864,8.3644562,136.09639,7.0894055
A_C_7,Control,15.534673,14555.664,1058.7969,122.96832,218.14992,58.417427,262.71906,187.00247,24.640228,134.35751,148.05524,196.94083,59.032703,122.8644,65.819862,1.4097946,205.7816,190.78508,58.246964,31.276299,776.00916,27.295155,41.045979,58.872356,57.757427,18.965969,16.064947,44.878899,28.859303,13.146665,41.179188,18.33326,20.636772,7.426115,141.33356,4.1638489
A_C_7,Control,16.771126,14221.218,996.72461,147.72917,229.83832,40.932598,244.25639,219.07584,23.157787,163.75114,172.97856,184.34219,61.566536,128.62685,71.412651,0.45084807,203.40155,212.17818,48.642078,28.403963,805.55933,24.01753,36.943478,49.126133,47.453381,14.233386,16.456388,41.09388,20.52981,18.165596,28.050562,14.356918,11.421477,4.4802375,134.71786,0.91496688
A_C_7,Control,7.0973516,14024.048,1002.9865,129.75186,247.50748,56.089962,273.77377,181.01924,18.655231,160.88173,143.55649,208.55275,79.847725,124.88361,73.441116,2.4438097,201.20213,191.54512,51.610409,25.630377,839.23724,25.011494,50.498878,60.159992,62.313667,11.7605,11.593453,38.306965,26.850584,18.944622,42.443073,19.310738,22.331148,5.7268248,107.30595,7.0598469
A_C_7,Control,20.596153,14521.311,956.79889,135.32542,241.56534,53.259739,264.62512,187.5593,32.710583,144.36188,161.17755,185.45392,83.772957,125.6745,92.907547,6.776886,214.05525,197.95946,46.733425,24.944784,792.08838,31.285824,35.39119,63.289959,38.631943,3.2322013,9.8032675,45.429199,21.364218,13.801925,28.059778,19.673161,12.429165,1.8302147,113.02354,4.6571422
A_C_7,Control,23.684391,14775.365,959.02209,140.62024,219.2067,61.451351,235.84483,175.82045,21.294697,151.22795,160.62187,203.35342,76.244347,126.66479,82.178215,3.1545851,206.04909,186.85548,44.624123,28.016127,859.18689,16.09668,31.675732,50.879166,45.101826,17.007475,15.831522,50.225899,29.099371,14.288067,27.606205,18.393318,12.142043,5.332582,123.07275,5.5518851
A_C_7,Control,10.881741,14758.493,999.82715,129.65587,238.23997,61.933308,248.66843,198.11034,15.954413,128.97856,152.5433,190.35342,87.042633,129.96666,75.98642,1.7277417,216.3763,194.58426,39.321438,39.685913,806.19995,16.129921,43.558693,34.825649,52.388866,3.9187508,13.79021,49.340782,24.973085,13.954623,27.445311,19.768618,9.9927731,5.6305642,104.3978,9.3319464
A_C_7,Control,11.096756,14587.803,1070.1255,175.12433,232.25731,66.621361,240.43661,190.53067,17.095116,146.11501,150.83218,186.66759,89.285561,139.3589,80.564903,1.7356855,181.20734,183.28386,53.056213,35.880367,850.61902,30.456003,25.660658,41.468544,63.11142,16.867775,17.993355,42.782932,25.486786,11.673815,35.015972,29.575727,12.239002,5.5288796,103.68835,6.0745091
A_C_7,Control,9.6686649,14611.704,966.37158,110.67344,218.2814,46.590633,228.17824,211.84557,18.797878,115.86961,183.13463,218.0849,67.787987,111.11689,60.646416,4.1146598,218.56932,191.9342,39.675724,32.800785,807.38232,25.233969,32.949104,63.851822,59.904716,2.0545273,9.8492708,53.459694,28.460558,18.801146,27.020069,16.062769,12.122448,9.5700407,108.36176,7.691967
A_C_7,Control,16.536253,14633.416,888.04236,138.61673,221.75253,48.226261,241.79131,187.90286,28.535933,154.49371,170.70103,219.11655,65.672676,117.3553,57.765316,1.8686764,211.10876,197.84906,41.365288,32.834934,798.26617,34.785984,32.716457,44.87175,51.42474,18.966684,15.102211,37.315544,20.683817,19.931082,32.152145,15.720339,8.679347,8.3024082,93.512383,6.1844587
A_C_7,Control,13.03698,14636.79,1004.2701,104.09205,229.82668,55.491272,256.84579,197.12814,27.671133,162.32225,138.45389,233.17393,75.994537,133.45781,70.515984,7.272006,197.04031,181.97386,38.351974,32.240337,838.7514,32.698387,31.01903,55.84407,52.372238,8.6607561,15.581761,32.735786,23.285551,19.011419,21.063124,13.496725,15.74124,7.8379474,151.59244,8.274724
A_C_8,Control,10.70493,16206.646,1214.5156,115.0654,215.35442,76.291519,244.01884,209.29474,28.357542,174.86174,162.72568,185.81537,77.060135,88.925102,47.194489,5.1521869,355.18512,260.22391,41.3853,28.820381,980.98895,31.396334,39.963249,30.026125,35.478947,24.428762,13.375799,23.857935,23.826134,16.672251,29.462055,23.138975,13.384706,2.4915307,73.511124,2.1719589
A_C_8,Control,13.262323,16140.278,1424.6091,112.22672,222.93564,76.341164,214.62212,188.81984,26.456144,141.80344,212.8028,152.89372,74.102592,96.570122,58.736637,1.4936664,356.68701,293.97974,43.352245,22.651978,968.05853,30.858898,34.345493,29.350832,48.65469,24.42569,16.743456,33.284081,24.104645,12.495968,24.972326,24.994455,15.168914,2.2676797,79.737862,9.2390356
A_C_8,Control,7.0054989,15925.024,1256.7292,108.71172,248.60576,80.38797,218.02443,210.81001,18.445269,156.97276,182.65189,177.64691,71.834846,92.023026,40.109829,0.91758931,345.34418,225.40762,43.767773,18.578388,922.82629,28.385525,31.809263,29.910719,56.215893,25.291811,15.862194,22.309719,23.354168,13.089106,40.360828,32.370552,19.250374,5.5028615,65.9151,1.1654166
A_C_8,Control,8.9806623,16310.678,1274.4778,90.84079,229.45972,80.054794,211.13974,194.19923,23.646973,171.85976,166.67151,169.64816,50.961857,88.49099,52.884911,1.2550272,366.9339,220.33122,48.176853,20.90259,844.58105,24.841562,39.706844,30.238457,42.279217,20.915462,10.859718,41.073452,28.761105,12.634183,26.345844,12.950387,10.931221,1.7111392,49.807873,3.8556738
A_C_8,Control,21.218288,16391.188,1292.9564,106.24371,212.61896,55.452114,212.3665,207.33301,24.068392,178.87341,191.748,163.89523,79.991425,105.73893,40.968906,1.1254013,367.78021,257.09821,36.5439,23.59177,896.53015,15.971005,32.121761,30.4872,44.714722,12.517602,14.493798,19.868551,16.847479,20.96422,28.272909,17.407084,19.14357,8.21346,70.472267,5.9960389
A_C_8,Control,12.706029,16583.113,1330.5507,118.68495,216.13133,62.443748,198.72148,194.35428,16.203482,157.79054,146.00757,196.20659,73.577873,114.99312,64.948006,7.5025706,341.09024,221.23022,34.682274,17.58569,879.73474,20.0357,31.012699,31.950508,34.613411,16.814577,14.872761,26.01071,29.750242,21.178568,29.612143,18.95285,9.7751198,8.1442976,81.871689,0.90581048
A_C_8,Control,14.040622,16358.017,1281.7671,118.68961,218.75044,80.247757,240.92368,199.11873,24.711315,152.78752,183.40446,162.4617,75.121353,110.90346,52.845943,10.409107,380.29956,235.74403,36.882278,32.53899,905.87512,20.61738,50.318382,42.002403,46.279339,8.9523792,10.656817,27.219946,29.782703,24.00783,24.592972,24.014681,8.6588116,9.1906967,58.826736,4.8536835
A_C_8,Control,9.4055042,16181.37,1321.4347,111.89431,226.61577,84.334442,200.33049,183.8094,22.712603,170.72359,172.82048,179.67445,66.59523,89.833809,59.672375,5.0797758,396.09628,195.27498,43.759064,22.651794,873.79474,18.037828,48.918549,38.4258,52.267429,22.949409,10.911319,26.056805,26.877983,13.729159,32.29303,13.027846,10.235137,9.4107332,62.834503,4.2901111
A_C_8,Control,10.175609,16401,1288.3013,139.1534,222.59193,81.457687,202.38185,187.94922,28.838823,157.78964,174.60852,178.41653,79.098991,107.92387,49.605831,0.97202116,360.48868,198.7245,45.173042,23.035595,864.0921,26.72751,25.2551,26.510136,40.455986,21.93808,10.785669,25.316555,19.764198,5.7129602,35.732807,21.216103,13.394304,7.9410892,56.448643,1.3671099
A_C_8,Control,23.23728,16702.658,1281.0676,106.18908,221.05447,73.597893,210.52003,195.75743,24.099394,164.76384,177.46561,207.33168,79.930954,99.752861,65.717224,1.2115721,335.97382,245.73267,24.972073,20.657999,926.90338,25.923315,34.008484,30.964212,48.983112,34.822914,14.251548,26.650902,33.812435,15.800739,34.249786,20.987514,6.7327414,3.6644967,76.375359,6.1116028
A_C_8,Control,14.384772,16851.889,1277.2659,128.91777,220.50032,67.924072,191.95694,198.34595,26.310022,148.52846,180.88487,161.64786,77.091499,108.16585,57.702248,4.8630538,383.79413,192.17882,58.275677,24.501732,828.41888,19.763691,33.896122,42.082458,57.885571,16.283419,13.204043,35.14027,21.474577,12.938226,30.786589,18.693562,5.5013275,8.9282169,67.245338,2.6609962
A_C_8,Control,23.218445,16898.723,1295.0051,102.48895,238.19574,69.43856,197.31697,208.62785,18.334631,184.98114,193.87988,144.41103,63.140812,98.344109,38.324505,2.2556627,327.3208,230.22916,36.482021,27.35952,890.00348,19.84823,39.829517,21.441151,34.881763,16.26347,18.114359,16.923021,30.261717,8.1444693,34.100449,15.532091,5.1064396,3.4881263,85.747261,0.57517648
A_C_8,Control,6.3569775,17046.049,1337.5448,136.64458,230.63673,66.719467,189.48123,200.81808,31.974339,160.6622,190.11363,135.63501,74.476959,96.995995,44.941883,3.1608162,353.66083,230.84441,37.250145,33.388885,873.27905,24.771887,34.48518,52.95845,46.098598,13.401939,10.400074,25.47496,16.793907,9.5296736,22.220921,23.585268,13.259109,5.3650966,86.07357,10.561133
A_C_8,Control,11.164783,16781.143,1281.5823,113.63819,256.09259,72.852631,209.7762,221.27473,21.628284,153.08472,191.6675,168.57675,75.181152,107.9409,57.329319,4.3133225,339.57904,254.09834,37.538685,28.664574,913.93011,27.874166,27.791992,34.116928,42.865456,19.162968,9.4723339,32.061039,27.906849,14.601407,32.776554,17.7138,18.377625,4.5751667,72.984299,6.0391154
A_C_8,Control,14.706496,16032.003,1298.0154,99.771034,256.9054,72.358849,198.95879,182.52267,24.796026,145.11111,198.58231,189.53351,56.764572,106.08308,34.874237,0.88968498,342.18988,218.87807,49.239895,28.993269,925.68896,21.164888,38.515919,32.680668,37.2024,16.021353,18.792023,31.811834,31.831787,19.775152,40.890652,13.973991,11.131621,3.1333442,53.628208,0
A_C_8,Control,15.687561,16752.441,1291.9874,98.98716,226.92062,73.469864,197.76198,184.37872,19.99942,158.22107,171.78975,153.00467,66.408737,111.50124,35.668102,2.738816,334.14908,216.91789,33.647415,29.213606,920.19989,9.9804258,27.763422,49.593838,41.821884,14.53394,9.9985113,36.419712,18.653488,14.224491,33.516254,23.817738,10.718389,7.9995694,53.166042,5.747879
A_C_8,Control,17.975773,17017.754,1302.2811,123.47585,246.01839,75.749603,200.15819,208.47586,22.367884,183.17682,167.96114,160.30849,59.021313,97.006218,39.551785,5.1869736,352.28372,225.25996,37.097134,19.306995,912.40924,19.11548,33.344357,43.351261,58.156857,28.384584,16.686766,25.072758,12.721224,10.176356,36.134499,14.376462,10.958911,8.3985395,59.524555,3.3539469
A_C_8,Control,14.635594,16653.877,1235.0768,114.73132,251.1898,72.418098,195.68819,210.15393,26.413071,133.28589,187.95041,133.42023,50.647182,88.449524,42.199165,5.8904977,347.8754,240.52992,31.114981,31.723524,963.62036,11.565907,29.701387,25.480106,28.314747,21.381157,7.3499045,24.216654,22.202654,6.3625355,36.35664,11.002629,12.65949,4.6285367,74.301727,1.3205611
A_C_8,Control,25.402071,16713.172,1290.4484,115.63128,244.26181,64.888794,223.12149,216.24319,27.285723,164.27975,189.89119,150.37167,57.367443,92.875908,33.903698,6.8886032,344.80563,208.6581,47.443558,26.327499,944.99982,29.756958,38.023701,27.532055,32.894772,14.887132,11.863182,27.204597,26.223326,6.7414179,34.066166,11.937078,3.7817528,9.528718,55.812927,2.6581697
A_C_8,Control,13.935098,16620.363,1316.2697,106.46343,238.19449,83.06118,186.76486,177.51872,23.084066,175.30295,150.63237,141.74947,51.929798,91.346298,47.88588,2.5172694,373.27438,205.83005,41.37138,26.815647,1000.8101,13.381665,42.447651,40.910889,36.015778,16.562931,9.1559849,23.329157,22.454819,5.5257206,29.695185,29.618044,11.379142,9.1227589,74.713295,4.0012255
A_C_8,Control,12.417169,16405.072,1291.7939,118.47211,210.66154,53.18668,229.02502,173.5269,24.430141,166.51678,160.32431,173.82454,51.776661,101.89259,50.690903,1.1293906,372.54309,226.34558,41.259949,22.927706,995.61938,17.724159,25.133505,39.676563,60.630707,8.3944969,9.7345181,30.271055,18.933908,13.061398,22.596468,17.862553,7.1507807,6.0321503,61.729412,3.4511158
A_C_8,Control,13.978439,16586.168,1323.2776,108.83306,248.74429,87.706749,208.84381,168.74799,27.434492,179.56393,208.32298,147.80498,42.293335,105.74169,40.539989,3.9723692,379.64374,204.64349,48.689327,24.436686,967.13202,12.555097,32.428268,29.940958,48.702034,12.763652,16.6117,34.329941,25.661156,14.345613,32.018078,8.6110106,11.981842,11.19018,62.286686,9.8198347
A_C_8,Control,12.020324,17064.678,1410.6884,123.35668,237.3277,48.437168,180.97327,174.03348,15.688354,153.34618,182.08635,147.87306,66.333542,102.72918,60.659958,0.81819081,329.68973,219.95079,41.585838,20.926762,982.81897,14.781218,31.086027,31.641306,40.852779,6.4399486,13.040489,22.848581,21.525383,9.5260162,50.008957,28.47253,10.043922,8.108551,78.42823,2.4435618
A_C_8,Control,9.7887955,16835.514,1346.0221,121.39532,257.28622,61.913349,218.66382,203.89743,23.615438,145.94638,160.04343,140.80118,76.60067,101.71131,60.358757,0.9869073,397.36813,232.99968,44.193272,25.271992,1027.5067,21.801577,30.519558,42.004436,50.88673,17.013275,13.758581,18.856308,23.672981,12.383775,33.378403,9.2513456,14.480784,8.8367662,52.216705,2.677547
A_C_8,Control,15.140628,17374.154,1293.3644,111.67029,252.01993,72.286308,212.06451,176.44768,21.44194,163.29097,197.35863,151.19847,71.22477,106.09531,53.970924,3.1718595,372.74893,222.60667,34.546112,30.714483,1026.8108,28.336603,36.489971,24.031334,43.262444,15.620959,7.1268902,26.087368,27.654028,21.472219,33.907982,14.829625,16.751083,7.4889226,59.29179,0
A_C_8,Control,18.414505,17491.383,1368.4347,121.8215,220.90669,52.9842,224.80698,179.87036,30.891788,177.40749,191.33389,170.72295,56.964691,125.07941,34.314747,4.3657923,373.99936,229.18288,32.935757,27.865837,1014.8438,18.363434,31.009375,36.691673,51.213955,14.226289,9.6183758,22.083101,27.527994,12.973359,36.180233,16.077454,3.6929269,8.7648964,77.61145,6.3932056
A_Cf_1,Control,5.7287,10759.503,1293.9987,270.2169,266.7633,118.9419,260.9404,153.8387,33.0713,448.0847,208.6007,252.5751,82.672,268.2543,111.814,12.0166,494.1728,249.4889,48.05,72.4372,567.3748,42.9977,23.1409,35.8389,100.0227,41.614,33.0914,23.5531,26.091,13.6871,18.1967,29.2376,19.5911,11.8953,86.0603,2.5298
A_Cf_1,Control,14.6831,10737.418,1348.9619,262.3517,250.3669,114.2667,252.6543,188.4568,34.1227,466.1707,196.9077,256.1867,82.876,267.18,120.0153,18.4694,491.7019,258.8378,59.0781,64.3232,559.2841,40.0523,25.3755,43.4427,106.146,29.2228,23.9119,23.1455,33.5957,16.185,11.4516,24.1653,14.8795,10.5622,74.8983,3.1983
A_Cf_1,Control,7.5982,10746.778,1260.9849,273.0284,284.3812,121.3755,267.0766,187.7454,38.4751,468.3886,204.4844,258.562,95.12,266.7399,114.3257,20.9466,483.2118,229.3431,70.5122,64.3701,588.3956,38.7727,32.8034,37.3593,97.8893,36.3329,27.0319,31.6694,32.4101,9.6821,18.3884,30.2072,12.5829,16.4309,75.649,7.1668
A_Cf_1,Control,14.7114,10806.092,1321.5243,263.6225,268.3761,112.0402,261.4881,187.593,37.2919,431.2728,208.0419,245.5298,86.3418,272.3982,119.2072,14.2743,581.7488,240.8551,58.478,68.727,584.7998,38.6651,20.9962,37.009,95.3512,30.9706,29.0146,21.2268,25.7803,9.8253,15.5262,28.5103,14.3476,9.048,73.1272,2.5961
A_Cf_1,Control,15.5643,10856.994,1285.884,259.3853,256.1224,142.5296,307.7082,183.1173,30.2477,444.033,199.4938,272.3427,93.6929,271.6791,129.6327,14.1112,464.5451,229.3594,62.7522,84.7203,603.1748,31.3268,39.6145,32.7571,112.2225,37.0636,22.3378,30.9898,21.7465,12.045,17.8416,18.898,17.1812,13.5817,75.8051,1.9893
A_Cf_1,Control,13.4124,10936.955,1290.0178,265.0449,253.8969,111.0775,258.8117,196.3155,45.5758,468.9323,226.1963,276.3498,105.3562,277.2843,130.7791,17.8017,498.5694,264.5802,55.0523,83.9344,627.6795,30.9521,30.376,35.8165,117.9198,20.2284,22.0801,26.7228,28.0705,11.0305,11.8049,27.4534,9.171,10.8044,78.8979,0.9496
A_Cf_1,Control,17.3024,11146.316,1326.1901,280.2852,246.1497,122.6323,280.6726,205.356,30.5622,459.8423,205.2268,271.132,98.1641,290.3455,118.5784,18.2231,539.8524,254.5187,52.2632,85.7409,608.4291,39.583,22.3788,33.0597,108.6706,28.8184,23.6337,24.6532,22.6024,13.1456,13.255,26.106,14.2923,9.9319,81.1882,4.8769
A_Cf_1,Control,6.4728,11233.896,1292.4993,254.862,273.7184,118.8842,294.3963,185.7156,30.3613,470.892,232.4448,282.8056,85.2785,266.1045,121.2404,18.0931,519.2051,247.5848,48.3599,77.384,605.5384,39.5908,27.9555,29.4602,117.7088,28.7005,28.5124,22.4717,27.2193,8.8133,18.1148,25.5477,11.1981,13.8855,77.3587,4.3647
A_Cf_1,Control,14.898,11404.758,1263.9973,246.5452,247.6191,117.4166,278.8541,178.2196,34.2924,457.7695,207.9457,246.1421,99.1855,251.2025,114.4628,17.9928,514.628,282.8425,56.9182,73.2712,604.6756,34.9885,21.7481,43.6122,100.8442,32.0499,32.1602,22.1642,34.0266,3.5328,6.7072,26.2445,18.4621,9.4184,91.0575,1.2914
A_Cf_1,Control,9.913,11302.667,1315.9729,290.387,259.0151,116.5221,283.3555,183.819,42.573,467.5402,203.4755,274.6166,88.0918,266.0165,125.6562,15.9336,496.2619,261.117,53.8093,78.275,584.0618,38.1256,29.9884,42.4953,111.4475,32.4702,31.333,20.4009,19.8311,11.5957,9.5811,29.9819,17.5249,9.0747,95.4841,3.1521
A_Cf_1,Control,10.3944,11867.18,1433.114,272.0556,271.4879,129.6168,277.2022,195.5166,31.8087,473.2541,200.1858,267.3253,83.8016,300.5668,147.8266,15.5597,516.5464,296.7446,63.9585,77.3826,596.6252,36.9121,44.1497,44.1496,109.5546,24.4389,27.0657,33.4858,28.1102,15.4948,11.9008,25.7275,15.825,10.589,85.9087,5.3808
A_Cf_1,Control,9.7793,11537.135,1303.6639,271.9934,252.0359,122.847,270.6317,169.6264,25.2652,496.3303,216.8507,273.8345,87.0163,283.9465,134.2883,13.4426,514.4213,248.0944,68.7967,68.177,608.2508,34.9781,31.8435,43.0552,106.1265,35.4712,32.9577,26.6815,27.6407,9.905,9.1817,18.1693,9.0604,21.8346,94.9583,1.7309
A_Cf_1,Control,18.1443,11597.148,1347.9875,276.2569,265.0634,117.0688,311.2865,174.0543,29.9915,437.9794,201.3529,271.6865,92.8198,291.2739,114.5604,15.9588,559.0495,264.4648,60.8821,75.4271,651.0962,38.2943,29.8472,39.8575,96.5795,36.856,29.9673,15.7249,30.64,5.5579,9.7959,24.0573,10.7941,12.2448,85.9054,5.4233
A_Cf_1,Control,15.528,11522.313,1347.0164,257.6867,266.9614,147.0026,288.8497,205.78,44.0708,486.6274,220.7764,277.6042,94.7517,250.4695,133.893,24.1828,553.0161,285.9458,61.747,87.5935,618.2976,37.3757,34.8244,45.4577,106.2445,27.6847,30.0266,34.1057,27.1445,7.6572,20.2427,19.1468,8.661,12.9788,74.4731,5.0106
A_Cf_1,Control,8.8982,11637.597,1357.5349,286.9541,282.4199,120.2091,292.0027,183.8548,26.9775,441.2533,189.5317,277.6217,112.2953,280.4108,136.8021,22.4208,506.5082,257.7426,55.3694,71.6352,605.3194,41.8601,30.5905,36.141,136.8156,30.4478,25.9912,22.3909,24.5495,18.3114,9.3701,23.0751,16.5236,7.6241,84.9124,4.8389
A_Cf_1,Control,18.5889,11915.209,1336.3967,255.0891,249.525,140.3041,283.9333,180.0369,36.2886,468.1918,199.3652,279.2779,99.0243,252.3216,130.2593,21.2739,521.5724,280.6982,64.0403,86.015,583.3112,42.7694,23.7559,34.9733,109.5738,28.4496,22.3683,20.4393,28.738,10.8629,13.5392,26.288,16.4352,14.3131,86.5344,2.6093
A_Cf_1,Control,17.1768,11546.584,1328.1561,270.0222,272.114,119.9416,280.149,194.1595,40.8703,491.2585,216.3264,262.6247,92.152,294.388,121.1218,24.7941,547.3524,279.4126,75.3055,98.9441,602.6516,44.1143,30.7923,33.76,110.4056,35.881,24.0847,32.3761,32.5492,8.521,13.2286,23.8265,9.7639,6.661,77.0911,1.9945
A_Cf_1,Control,9.232,11838.873,1337.9996,275.8926,272.3247,133.9262,297.0268,216.7564,36.3067,493.194,242.9932,258.2832,108.4007,271.244,133.4815,22.1222,497.6566,239.1898,52.4868,89.3595,576.6696,43.1148,25.2511,32.1817,112.1527,46.0016,36.1263,23.9911,40.4145,9.5979,8.8309,23.5978,18.728,13.7334,77.8766,2.0841
A_Cf_1,Control,13.0466,11719.853,1306.1591,284.2573,293.2635,131.097,298.1224,169.5165,42.398,485.8422,190.7063,292.7351,92.3286,300.2753,122.6419,23.285,517.9848,278.5367,46.1885,88.5705,581.4728,41.9934,26.7804,33.5698,115.3226,31.6463,23.86,24.2067,28.8517,13.9345,12.554,18.7617,11.4314,7.7032,83.9224,3.1633
A_Cf_1,Control,11.7185,12141.39,1359.3314,267.5832,260.3567,154.473,314.3216,183.4173,32.8424,474.5537,239.396,273.4154,94.6733,291.51,128.1966,21.594,523.4169,253.0502,53.9254,72.84,606.5109,42.3685,22.8725,32.102,108.9006,27.4332,32.3038,20.3548,23.0873,15.7282,14.2215,21.1366,13.6667,12.3039,66.9753,1.2855
A_Cf_1,Control,11.3872,12196.725,1295.3978,250.4832,291.1466,139.9027,274.1305,200.5585,51.668,475.3,204.0201,267.8196,87.6012,289.6339,138.2325,16.6472,549.765,240.4978,57.3655,64.5421,579.6182,50.2324,24.888,36.3021,112.9859,32.7143,31.705,22.1349,23.8802,13.8251,17.2233,26.2286,16.6728,9.6729,75.2581,5.4142
A_Cf_1,Control,20.2314,12278.585,1377.426,239.0167,302.0423,125.5813,279.8112,187.4661,33.4548,445.3233,224.7352,281.5719,99.3326,274.7111,131.7214,17.4319,528.2918,255.2651,47.9591,78.4844,614.9793,38.2619,26.3822,38.2182,111.4581,20.3295,28.27,23.9613,30.4414,13.9493,17.8225,25.5073,12.166,9.0215,68.3507,3.552
A_Cf_1,Control,17.3057,12242.826,1331.2853,243.9544,268.9257,121.0952,282.1962,216.5212,36.3909,452.977,229.4132,286.8575,111.2634,308.5383,112.2856,21.7688,515.1614,262.4704,53.6614,75.3608,583.2383,46.2988,24.9623,39.5231,114.4745,43.762,25.5682,28.9398,34.5776,13.6694,15.904,24.4634,10.7038,8.7504,77.5384,1.4159
A_Cf_1,Control,11.6655,12145.393,1325.9802,240.7417,270.3605,141.449,273.7691,192.2902,44.8277,479.0442,211.6247,290.2497,95.5866,264.1988,148.5574,22.4492,548.9139,259.4782,48.4275,99.377,607.5898,46.0675,24.2965,32.6159,111.5606,36.339,34.0881,28.2647,39.315,9.8215,13.9841,22.5096,16.4377,9.0302,91.0807,5.9197
